"OTUId","L1","L10","L11","L13","L14","L15","L16","L17","L18","L2","L23","L24","L25","L26","L27","L28","L29","L3","L30","L31","L32","L33","L34","L35","L36","L37","L38","L39","L4","L40","L5","L6","PM201阴性","PM201质粒","PM201mix样品","THERMO质粒","YESEN质粒","YESENmix样品","taxonomy"
"OTU_738",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Metazoa; Chordata; Actinopteri; Cyprinodontiformes; Poeciliidae; Gambusia; NA"
"OTU_739",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Unknown"
"OTU_74",1,3,1,7,5,0,0,1,1,6,3,3,0,0,0,0,2,0,0,0,1,0,0,0,0,1,1,1,3,1,0,0,186,257,151,1,1,36,"Metazoa; Chordata; Actinopteri; Siluriformes; Clariidae; Clarias; Clarias gariepinus"
"OTU_740",0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Metazoa; Chordata; Actinopteri; Cypriniformes; NA; NA; NA"
"OTU_741",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Metazoa; Chordata; Actinopteri; Characiformes; Serrasalmidae; NA; NA"
"OTU_742",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Metazoa; Chordata; Actinopteri; Cypriniformes; NA; NA; NA"
"OTU_743",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Metazoa; Chordata; Actinopteri; NA; NA; NA; NA"
"OTU_744",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Metazoa; Chordata; Mammalia; Rodentia; Muridae; Rattus; NA"
"OTU_745",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Metazoa; Chordata; Mammalia; NA; NA; NA; NA"
"OTU_746",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Metazoa; Chordata; Mammalia; NA; NA; NA; NA"
"OTU_747",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Metazoa; Chordata; Actinopteri; Cypriniformes; Cobitidae; NA; NA"
"OTU_748",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,0,0,0,"Unknown"
"OTU_749",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Unknown"
"OTU_75",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,376,5,9,1,5,"Metazoa; Chordata; Actinopteri; Semionotiformes; Lepisosteidae; Lepisosteus; Lepisosteus oculatus"
"OTU_750",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Metazoa; Chordata; Actinopteri; Siluriformes; Loricariidae; NA; NA"
"OTU_751",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Metazoa; NA; NA; NA; NA; NA; NA"
"OTU_752",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Metazoa; Chordata; Actinopteri; Clupeiformes; Engraulidae; Stolephorus; Stolephorus insularis"
"OTU_753",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Metazoa; Chordata; Actinopteri; Clupeiformes; Engraulidae; Thryssa; Thryssa vitrirostris"
"OTU_754",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Metazoa; Chordata; Actinopteri; Gobiiformes; Gobiidae; NA; NA"
"OTU_755",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Unknown"
"OTU_756",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Unknown"
"OTU_757",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,0,0,"Metazoa; Chordata; Actinopteri; Cypriniformes; Gobionidae; Pseudorasbora; Pseudorasbora interrupta"
"OTU_758",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Metazoa; Chordata; Actinopteri; Cypriniformes; Tincidae; Tinca; NA"
"OTU_759",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Unknown"
"OTU_76",1,3,0,0,1,0,0,0,0,7,0,3,1,1,1,0,0,0,2,1,1,0,1,4,4,1,1,0,0,6,1,0,358,155,37,6,0,34,"Metazoa; Chordata; Actinopteri; Siluriformes; Clariidae; Clarias; Clarias batrachus"
"OTU_760",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,"Metazoa; Chordata; Actinopteri; Cypriniformes; Tincidae; Tinca; NA"
"OTU_761",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Unknown"
"OTU_762",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,"Metazoa; Chordata; Actinopteri; Anabantiformes; Channidae; Channa; Channa gachua"
"OTU_763",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,"Metazoa; Chordata; Actinopteri; Cypriniformes; Tincidae; Tinca; Tinca tinca"
"OTU_764",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,"Unknown"
"OTU_765",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,"Unknown"
"OTU_766",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,"Metazoa; Chordata; Aves; Anseriformes; Anatidae; NA; NA"
"OTU_767",0,0,0,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,2,2,0,0,2,1,1,0,3,"Metazoa; Chordata; Actinopteri; Cichliformes; Cichlidae; Oreochromis; Oreochromis niloticus"
"OTU_768",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,"Animalia; Chordata; Osteichthyes; Acipenseriformes; Polyodontidae; Polyodon; Polyodon spathula"
"OTU_769",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,"Metazoa; Chordata; Actinopteri; Cichliformes; Cichlidae; NA; NA"
"OTU_77",36,79,46,8,24,35,29,26,49,4,22,17,6,7,22,13,6,55,10,38,25,20,16,12,3,32,0,64,12,5,48,28,0,0,1,0,0,7,"Unknown"
"OTU_770",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,"Metazoa; Chordata; Mammalia; NA; NA; NA; NA"
"OTU_771",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,"Unknown"
"OTU_772",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,"Metazoa; Chordata; NA; NA; NA; NA; NA"
"OTU_773",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,"Metazoa; Chordata; Mammalia; NA; NA; NA; NA"
"OTU_774",0,3,1,0,0,0,1,3,1,0,0,2,0,0,0,1,0,0,0,0,0,0,1,2,2,1,2,1,1,0,1,8,0,0,2,0,0,1,"Animalia; Arthropoda; Crustacea; Thoracica; Balanidae; Amphibalanus; Amphibalanus Amphitrite"
"OTU_775",1,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,3,1,0,4,"Metazoa; Chordata; Actinopteri; Siluriformes; Clariidae; Clarias; Clarias gariepinus"
"OTU_776",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,"Unknown"
"OTU_777",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,"Metazoa; Chordata; Actinopteri; NA; NA; NA; NA"
"OTU_778",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,"Metazoa; Chordata; Actinopteri; Centrarchiformes; Centrarchidae; NA; NA"
"OTU_779",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,"Metazoa; Chordata; Actinopteri; Gobiiformes; Gobiidae; Mugilogobius; Mugilogobius myxodermus"
"OTU_78",0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,273,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,"Metazoa; Chordata; Actinopteri; Clupeiformes; Clupeidae; Clupanodon; Clupanodon thrissa"
"OTU_780",0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,"Unknown"
"OTU_781",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,"Metazoa; Chordata; Actinopteri; Gobiiformes; Gobiidae; Mugilogobius; NA"
"OTU_782",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,"Metazoa; Chordata; Actinopteri; Gobiiformes; Gobiidae; Mugilogobius; Mugilogobius myxodermus"
"OTU_783",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,56,0,0,0,"Animalia; Chordata; Osteichthyes; Siluriformes; Amblycipitidae; Ictalurus; Ictalurus punctatus"
"OTU_784",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,"Metazoa; Chordata; Actinopteri; Cypriniformes; Xenocyprididae; NA; NA"
"OTU_785",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,"Metazoa; Chordata; Actinopteri; Cypriniformes; Xenocyprididae; NA; NA"
"OTU_786",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,0,0,1,"Metazoa; Chordata; Actinopteri; Perciformes; Sciaenidae; Sciaenops; NA"
"OTU_787",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,"Metazoa; Chordata; Actinopteri; Cyprinodontiformes; Poeciliidae; Gambusia; NA"
"OTU_788",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,"Unknown"
"OTU_789",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,4,0,1,"Metazoa; Chordata; Actinopteri; NA; NA; NA; NA"
"OTU_79",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,183,38,9,5,3,"Metazoa; Chordata; Actinopteri; Salmoniformes; Salmonidae; Oncorhynchus; Oncorhynchus kisutch"
"OTU_790",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,"Metazoa; Chordata; Actinopteri; Gobiiformes; Gobiidae; Mugilogobius; Mugilogobius myxodermus"
"OTU_791",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,"Metazoa; Chordata; Actinopteri; Gobiiformes; Gobiidae; Mugilogobius; NA"
"OTU_792",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,"Metazoa; Chordata; Actinopteri; Cichliformes; Cichlidae; NA; NA"
"OTU_793",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,17,0,0,3,"Metazoa; Chordata; Actinopteri; Cichliformes; NA; NA; NA"
"OTU_794",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,"Unknown"
"OTU_795",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,"Metazoa; Chordata; Actinopteri; Perciformes; Sciaenidae; Sciaenops; NA"
"OTU_796",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,"Metazoa; Chordata; Actinopteri; Gobiiformes; Gobiidae; Mugilogobius; NA"
"OTU_797",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,"Metazoa; Chordata; Actinopteri; Gobiiformes; Gobiidae; Mugilogobius; NA"
"OTU_798",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,3,0,0,"Metazoa; Chordata; Actinopteri; Cypriniformes; Cyprinidae; Labeo; NA"
"OTU_799",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,"Unknown"
"OTU_8",129,270,195,1313,414,162,155,347,94,653,62,179,104,131,80,188,110,815,323,285,104,141,1324,104,196,144,331,167,170,299,307,97,1058,1033,919,1407,38,2773,"Metazoa; Chordata; Actinopteri; Cichliformes; Cichlidae; Oreochromis; Oreochromis niloticus"
"OTU_80",0,6,14,0,8,4,2,10,10,20,0,18,2,4,2,22,0,50,4,10,0,4,0,0,0,0,0,2,4,0,14,0,0,0,8,0,0,4,"Metazoa; Chordata; Mammalia; Artiodactyla; Suidae; Sus; Sus scrofa"
"OTU_800",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,"Metazoa; Chordata; Actinopteri; Gobiiformes; Gobiidae; Mugilogobius; Mugilogobius myxodermus"
"OTU_801",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,"Metazoa; Chordata; Actinopteri; Gobiiformes; Gobiidae; Mugilogobius; Mugilogobius myxodermus"
"OTU_802",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,"Metazoa; Chordata; Actinopteri; Siluriformes; Loricariidae; NA; NA"
"OTU_803",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,"Metazoa; Chordata; Actinopteri; Gobiiformes; Gobiidae; Mugilogobius; Mugilogobius myxodermus"
"OTU_804",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,"Metazoa; Chordata; Actinopteri; Perciformes; Sciaenidae; NA; NA"
"OTU_805",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,"Unknown"
"OTU_806",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,7,2,0,"Metazoa; Chordata; Actinopteri; Acipenseriformes; Polyodontidae; NA; NA"
"OTU_807",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2,"Metazoa; Chordata; Actinopteri; Gobiiformes; Gobiidae; Mugilogobius; Mugilogobius myxodermus"
"OTU_808",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,"Metazoa; Chordata; Actinopteri; Gobiiformes; Gobiidae; Mugilogobius; NA"
"OTU_809",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,"Metazoa; Chordata; Actinopteri; NA; NA; NA; NA"
"OTU_81",4,13,6,42,51,10,5,8,8,10,2,6,1,2,1,2,1,50,3,1,2,2,1,0,0,1,0,3,5,2,29,2,0,0,0,0,0,1,"Metazoa; NA; NA; NA; NA; NA; NA"
"OTU_810",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,"Metazoa; Chordata; Actinopteri; Cypriniformes; NA; NA; NA"
"OTU_811",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,"Metazoa; Chordata; Actinopteri; Cyprinodontiformes; Poeciliidae; Gambusia; NA"
"OTU_812",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,"Metazoa; Chordata; Actinopteri; Gobiiformes; Gobiidae; Mugilogobius; NA"
"OTU_813",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,"Metazoa; Chordata; Actinopteri; Cyprinodontiformes; Poeciliidae; Gambusia; Gambusia affinis"
"OTU_814",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,"Metazoa; Chordata; Actinopteri; Gobiiformes; Gobiidae; Mugilogobius; Mugilogobius myxodermus"
"OTU_815",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,"Metazoa; Chordata; Actinopteri; Gobiiformes; Gobiidae; Mugilogobius; NA"
"OTU_816",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"Metazoa; Chordata; Actinopteri; Gobiiformes; Gobiidae; Mugilogobius; NA"
"OTU_817",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,"Metazoa; Chordata; Actinopteri; Siluriformes; Clariidae; Clarias; Clarias gariepinus"
"OTU_818",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,"Metazoa; Chordata; Actinopteri; Osteoglossiformes; Notopteridae; Notopterus; NA"
"OTU_819",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,"Metazoa; Chordata; Actinopteri; Cypriniformes; Xenocyprididae; NA; NA"
"OTU_82",10,16,25,20,7,2,4,12,11,8,1,8,1,0,2,1,2,1,0,7,4,3,35,2,0,11,0,2,6,1,28,15,0,0,5,0,0,0,"Unknown"
"OTU_820",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,"Metazoa; NA; NA; NA; NA; NA; NA"
"OTU_821",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,"Metazoa; Chordata; Actinopteri; Cyprinodontiformes; Poeciliidae; Gambusia; NA"
"OTU_822",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,"Animalia; Chordata; Actinopterygii; Lepisosteiformes; Lepisosteidae; Lepisosteus; Lepisosteus oculatus"
"OTU_823",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,"Metazoa; Chordata; Mammalia; NA; NA; NA; NA"
"OTU_824",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,"Metazoa; Chordata; Actinopteri; Cichliformes; Cichlidae; NA; NA"
"OTU_825",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,"Metazoa; Chordata; Actinopteri; Perciformes; Ambassidae; Ambassis; NA"
"OTU_826",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,"Metazoa; Chordata; Mammalia; NA; NA; NA; NA"
"OTU_827",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,"Unknown"
"OTU_828",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,"Metazoa; NA; NA; NA; NA; NA; NA"
"OTU_829",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,"Metazoa; Chordata; Actinopteri; Cichliformes; Cichlidae; NA; NA"
"OTU_83",5,20,19,2,6,23,10,22,25,0,4,6,3,8,8,2,2,2,5,7,8,3,6,1,5,6,0,13,3,2,8,2,0,0,3,0,0,0,"Metazoa; NA; NA; NA; NA; NA; NA"
"OTU_830",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,2,0,"Metazoa; Chordata; Actinopteri; Centrarchiformes; Centrarchidae; Lepomis; NA"
"OTU_831",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,"Metazoa; Chordata; NA; NA; NA; NA; NA"
"OTU_832",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,5,3,6,0,0,6,"Metazoa; Chordata; Actinopteri; Cyprinodontiformes; Poeciliidae; Gambusia; Gambusia affinis"
"OTU_833",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,"Metazoa; Chordata; Actinopteri; Characiformes; Prochilodontidae; Prochilodus; NA"
"OTU_834",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,"Metazoa; Chordata; Actinopteri; Gobiiformes; Gobiidae; Mugilogobius; Mugilogobius myxodermus"
"OTU_835",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,"Metazoa; NA; NA; NA; NA; NA; NA"
"OTU_836",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,"Metazoa; Chordata; Aves; Passeriformes; Pycnonotidae; Pycnonotus; Pycnonotus barbatus"
"OTU_837",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,0,0,"Metazoa; Chordata; Actinopteri; Gobiiformes; Eleotridae; Eleotris; Eleotris fusca"
"OTU_838",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,"Metazoa; Chordata; Actinopteri; Cyprinodontiformes; Poeciliidae; Gambusia; NA"
"OTU_839",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,"Metazoa; Chordata; Aves; Galbuliformes; Galbulidae; NA; NA"
"OTU_84",0,13,17,24,19,15,6,11,6,2,4,10,2,0,4,9,1,17,2,2,5,1,5,1,0,0,0,7,8,1,19,7,0,0,0,0,0,5,"Metazoa; Chordata; NA; NA; NA; NA; NA"
